order_id,gender_category,product_line,product_name,size,units_sold,mrp,discount_applied,revenue,order_date,sales_channel,region,profit,month
3897,Women,Soccer,Tiempo Legend,8,2.0,6050.27,0.69,12017.046274,,Retail,delhi,3332.49,
3898,Men,Basketball,LeBron 20,L,1.0,6110.030000000001,0.07,6105.752979000001,,Retail,hyd,1353.92,
3899,Men,Basketball,Zoom Freak,L,1.0,6110.030000000001,0.75,6064.204775000001,,Retail,pune,-579.76,
3900,Men,Basketball,Zoom Freak,M,3.0,9599.44,0.0,28798.32,,Retail,delhi,-553.3,
3901,Men,Running,Air Zoom,XL,0.0,6110.030000000001,0.12,0.0,,Retail,mumbai,1461.25,
3902,Men,Running,Pegasus Turbo,XL,0.0,6110.030000000001,0.85,0.0,,Online,kolkata,3175.54,
3903,Kids,Running,React Infinity,9,0.0,6110.030000000001,0.0,0.0,,Online,pune,-101.29,
3904,Kids,Soccer,Phantom GT,L,2.0,7775.87,0.0,15551.74,2025-05-28,Retail,bangalore,1143.11,5.0
3905,Women,Soccer,Tiempo Legend,7,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,3926.59,
3906,Men,Lifestyle,Dunk Low,XL,4.0,7588.77,0.14,30312.582888000004,,Online,hyderbad,3435.73,
3907,Women,Running,React Infinity,L,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,delhi,3362.1,
3908,Women,Running,Free RN,,0.0,3253.63,0.0,0.0,,Retail,kolkata,389.71,
3909,Women,Soccer,Premier III,L,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,-286.57,
3910,Men,Basketball,Zoom Freak,XL,0.0,2913.15,0.0,0.0,,Online,pune,1834.09,
3911,Men,Soccer,Premier III,M,1.0,5598.98,0.0,5598.98,,Retail,mumbai,3070.67,
3913,Kids,Training,ZoomX Invincible,XL,1.0,5255.09,0.0,5255.09,2024-06-12,Retail,delhi,2941.84,6.0
3914,Kids,Soccer,Tiempo Legend,XL,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,delhi,1253.02,
3915,Men,Running,Free RN,M,2.0,7962.36,0.0,15924.72,,Online,pune,3067.47,
3916,Women,Soccer,Premier III,L,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,kolkata,1315.69,
3917,Women,Running,React Infinity,L,0.0,4726.33,0.0,0.0,2024-10-02,Online,pune,3551.31,10.0
3918,Men,Running,Pegasus Turbo,M,0.0,6110.030000000001,0.85,0.0,,Online,bangalore,1173.8,
3920,Women,Running,Air Zoom,L,0.0,5540.68,0.0,0.0,2025-06-09,Online,pune,1252.12,6.0
3921,Kids,Lifestyle,Blazer Mid,L,0.0,6110.030000000001,0.0,0.0,,Retail,hyd,3939.3,
3922,Kids,Soccer,Phantom GT,L,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,1876.21,
3923,Men,Basketball,LeBron 20,XL,0.0,2187.01,0.0,0.0,,Online,kolkata,-197.46,
3924,Women,Running,Pegasus Turbo,L,0.0,4809.5,0.0,0.0,2024-03-26,Online,kolkata,3090.67,3.0
3925,Kids,Basketball,LeBron 20,M,2.0,6110.030000000001,0.23,12191.953862000002,,Retail,hyderbad,36.04,
3926,Men,Lifestyle,Dunk Low,XL,2.0,4791.86,0.0,9583.72,2024-11-08,Online,mumbai,2972.86,11.0
3927,Women,Soccer,Premier III,L,0.0,6110.030000000001,0.0,0.0,,Retail,bengaluru,999.67,
3928,Men,Running,Pegasus Turbo,,2.0,5636.21,0.74,11189.004092000001,,Retail,delhi,-984.86,
3929,Kids,Running,Free RN,,1.0,4199.97,0.9,4162.1702700000005,,Retail,mumbai,-861.44,
3930,Men,Soccer,Phantom GT,7,0.0,3606.77,0.0,0.0,,Retail,mumbai,3624.68,
3931,Men,Lifestyle,Dunk Low,XL,0.0,9904.73,0.66,0.0,,Online,hyderabad,-115.24,
3932,Kids,Training,SuperRep Go,L,4.0,4520.97,0.54,17986.227048,,Retail,bangalore,1289.36,
3933,Men,Training,SuperRep Go,XL,4.0,6110.030000000001,0.0,24440.120000000003,2025-01-25,Online,pune,1348.54,1.0
3934,Kids,Soccer,Mercurial Superfly,,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,2313.79,
3935,Women,Running,React Infinity,M,0.0,6110.030000000001,0.0,0.0,,Retail,pune,-833.94,
3936,Kids,Lifestyle,Blazer Mid,M,3.0,3544.33,0.0,10632.99,2023-07-28,Retail,pune,1983.5,7.0
3937,Women,Running,React Infinity,M,0.0,9550.19,0.0,0.0,,Online,hyd,-638.36,
3938,Kids,Training,SuperRep Go,8,1.0,2823.65,0.0,2823.65,,Online,kolkata,1933.98,
3939,Women,Training,ZoomX Invincible,M,0.0,6110.030000000001,0.0,0.0,,Online,bangalore,2219.59,
3940,Kids,Running,React Infinity,11,0.0,6110.030000000001,0.0,0.0,2024-12-30,Online,hyderabad,491.15,12.0
3941,Men,Soccer,Phantom GT,,0.0,9789.2,0.0,0.0,,Online,pune,1829.77,
3942,Men,Lifestyle,Blazer Mid,M,1.0,3283.25,0.0,3283.25,2024-04-27,Online,delhi,-938.81,4.0
3943,Women,Soccer,Tiempo Legend,,0.0,7253.3,0.45,0.0,,Retail,bangalore,3857.9,
3944,Men,Training,Metcon 7,,0.0,6110.030000000001,0.04,0.0,,Online,bangalore,-151.58,
2002,Kids,Soccer,Phantom GT,XL,0.0,6110.030000000001,0.0,0.0,2025-05-16,Online,delhi,-789.24,5.0
3947,Men,Training,SuperRep Go,,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,kolkata,3354.76,
3948,Women,Basketball,LeBron 20,L,0.0,6110.030000000001,0.64,0.0,,Online,delhi,3470.77,
2003,Women,Lifestyle,Waffle One,,0.0,7203.25,0.0,0.0,2025-03-03,Online,kolkata,-23.38,3.0
3950,Kids,Running,React Infinity,XL,0.0,3474.66,0.0,0.0,,Online,kolkata,474.81,
3951,Women,Soccer,Mercurial Superfly,,0.0,6110.030000000001,0.0,0.0,,Online,delhi,1982.85,
3952,Women,Soccer,Mercurial Superfly,12,0.0,6110.030000000001,0.83,0.0,,Online,mumbai,3142.6,
3953,Women,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,2004.93,
2042,Kids,Soccer,Tiempo Legend,L,4.0,8290.97,0.0,33163.88,,Online,delhi,-84.8,
3955,Kids,Training,SuperRep Go,XL,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,pune,1798.76,
3956,Women,Lifestyle,Air Force 1,,2.0,6110.030000000001,0.0,12220.060000000001,,Online,hyd,2842.28,
3957,Men,Lifestyle,Waffle One,XL,0.0,2113.01,1.14,0.0,,Online,hyderabad,2404.92,
3958,Women,Lifestyle,Dunk Low,,4.0,8614.93,0.0,34459.72,2024-03-23,Retail,kolkata,-312.44,3.0
3959,Kids,Lifestyle,Dunk Low,M,4.0,6091.98,0.0,24367.92,,Retail,mumbai,2494.96,
3960,Women,Lifestyle,Dunk Low,9,0.0,2451.47,0.0,0.0,,Retail,mumbai,1850.9,
3961,Kids,Lifestyle,Waffle One,,0.0,3369.14,0.0,0.0,,Online,hyderabad,3888.52,
3963,Men,Soccer,Mercurial Superfly,XL,1.0,6698.41,0.0,6698.41,,Retail,mumbai,-245.76,
3965,Kids,Soccer,Mercurial Superfly,M,0.0,6110.030000000001,0.05,0.0,,Online,hyd,1194.67,
3966,Kids,Training,Metcon 7,7,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,2072.67,
3967,Women,Lifestyle,Waffle One,,0.0,6110.030000000001,0.0,0.0,,Online,bangalore,-806.4,
3968,Kids,Lifestyle,Waffle One,M,0.0,8141.77,0.0,0.0,,Retail,bengaluru,774.01,
3969,Women,Lifestyle,Waffle One,XL,0.0,7922.86,0.0,0.0,2023-08-04,Retail,mumbai,3753.92,8.0
3970,Men,Soccer,Phantom GT,L,0.0,9990.8,0.0,0.0,2025-06-29,Retail,kolkata,3351.31,6.0
3971,Kids,Training,Metcon 7,6,0.0,6110.030000000001,0.95,0.0,,Retail,bengaluru,3840.73,
3972,Men,Running,Pegasus Turbo,XL,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,bengaluru,1990.32,
3973,Kids,Running,React Infinity,M,2.0,6110.030000000001,0.0,12220.060000000001,,Online,bangalore,-475.2,
3974,Men,Lifestyle,Dunk Low,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-03-22,Retail,delhi,97.6,3.0
3975,Women,Soccer,Tiempo Legend,M,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,mumbai,1293.38,
3976,Men,Training,SuperRep Go,L,4.0,7534.51,1.05,29821.590580000004,,Retail,delhi,778.13,
3977,Men,Soccer,Mercurial Superfly,L,0.0,7483.74,0.21,0.0,,Online,delhi,2545.49,
3978,Women,Training,Flex Trainer,,2.0,9847.52,0.0,19695.04,2024-09-11,Retail,delhi,754.75,9.0
3979,Men,Training,ZoomX Invincible,M,3.0,6110.030000000001,0.5,18238.439550000003,,Online,pune,896.9,
3980,Men,Training,SuperRep Go,10,0.0,6110.030000000001,0.0,0.0,,Retail,hyderbad,-223.3,
3981,Men,Soccer,Premier III,L,0.0,4007.55,1.02,0.0,2023-12-21,Online,delhi,90.51,12.0
3982,Men,Basketball,Zoom Freak,L,0.0,8006.71,0.0,0.0,,Online,bangalore,1486.86,
3983,Kids,Lifestyle,Waffle One,L,4.0,6110.030000000001,0.22,24386.351736000004,,Online,pune,633.64,
3984,Women,Training,SuperRep Go,,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,pune,486.8,
2048,Kids,Basketball,Air Jordan,XL,2.0,8918.66,1.19,17625.055892,2024-02-14,Retail,delhi,1889.03,2.0
3986,Kids,Running,Air Zoom,L,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,mumbai,681.84,
3987,Kids,Basketball,Zoom Freak,L,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,hyd,3908.61,
3988,Kids,Lifestyle,Blazer Mid,M,4.0,7945.46,0.67,31568.901672,,Online,pune,3698.62,
3990,Kids,Basketball,Air Jordan,11,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,2974.82,
3991,Men,Training,ZoomX Invincible,,0.0,6110.030000000001,0.1,0.0,,Online,bengaluru,97.51,
3994,Kids,Basketball,Air Jordan,,4.0,6110.030000000001,0.0,24440.120000000003,2025-04-12,Retail,bengaluru,-97.39,4.0
3996,Men,Running,React Infinity,,2.0,6110.030000000001,0.0,12220.060000000001,,Online,bengaluru,2919.12,
3997,Women,Lifestyle,Waffle One,M,4.0,6110.030000000001,0.0,24440.120000000003,2024-01-24,Retail,hyderabad,-484.62,1.0
3998,Men,Training,Flex Trainer,,0.0,6110.030000000001,0.0,0.0,,Online,delhi,2029.57,
3999,Kids,Lifestyle,Blazer Mid,7,0.0,6110.030000000001,0.27,0.0,,Online,kolkata,1484.61,
4001,Women,Basketball,Zoom Freak,L,0.0,7586.32,0.0,0.0,,Online,mumbai,2155.01,
4002,Kids,Soccer,Mercurial Superfly,M,0.0,6056.88,0.0,0.0,,Retail,mumbai,2114.03,
4003,Men,Lifestyle,Air Force 1,L,0.0,7165.28,1.17,0.0,,Retail,mumbai,839.48,
4004,Men,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.06,0.0,,Retail,delhi,-748.58,
4005,Kids,Training,Metcon 7,M,0.0,3730.58,0.0,0.0,2024-11-30,Online,delhi,1784.38,11.0
4006,Kids,Basketball,LeBron 20,12,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,2617.0,
4007,Kids,Soccer,Premier III,XL,0.0,6110.030000000001,0.0,0.0,,Retail,pune,1746.06,
4008,Men,Basketball,LeBron 20,9,3.0,7737.27,0.07,23195.561733000002,2023-12-15,Retail,hyderabad,180.31,12.0
4009,Kids,Basketball,Zoom Freak,M,0.0,6110.030000000001,0.0,0.0,2024-03-30,Retail,mumbai,-737.91,3.0
4011,Women,Running,Air Zoom,M,4.0,4909.56,0.0,19638.24,2025-07-04,Retail,bangalore,2934.53,7.0
4012,Men,Basketball,Zoom Freak,,0.0,5879.06,0.47,0.0,,Retail,hyd,2129.44,
4013,Women,Basketball,LeBron 20,10,2.0,3794.99,0.0,7589.98,,Online,hyderbad,1398.9,
4014,Kids,Running,Air Zoom,L,0.0,6110.030000000001,0.0,0.0,,Retail,hyderbad,563.6,
4015,Men,Lifestyle,Air Force 1,L,4.0,5505.76,0.0,22023.04,,Online,bengaluru,1194.93,
2021,Kids,Lifestyle,Waffle One,XL,0.0,4561.67,0.0,0.0,2024-02-13,Online,pune,1720.61,2.0
4017,Kids,Training,Metcon 7,XL,0.0,9229.7,0.0,0.0,,Online,mumbai,1178.1,
4018,Women,Lifestyle,Blazer Mid,M,0.0,6469.59,0.36,0.0,,Retail,mumbai,-69.8,
4020,Women,Running,Pegasus Turbo,M,0.0,4052.25,0.0,0.0,,Retail,bengaluru,3360.33,
4021,Women,Basketball,Kyrie Flytrap,6,0.0,7023.61,0.0,0.0,,Online,delhi,2199.3,
4022,Kids,Training,Metcon 7,L,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,2380.63,
4023,Women,Running,Free RN,XL,0.0,2376.12,0.76,0.0,2024-11-28,Online,hyderbad,1267.41,11.0
4024,Men,Training,Metcon 7,M,0.0,6110.030000000001,0.0,0.0,,Retail,bengaluru,-738.85,
4025,Women,Basketball,Kyrie Flytrap,L,0.0,2265.37,0.0,0.0,2024-06-25,Retail,kolkata,2946.35,6.0
4026,Men,Basketball,Zoom Freak,XL,0.0,3731.78,1.12,0.0,,Online,hyderabad,-885.09,
4027,Men,Basketball,Air Jordan,,0.0,8050.32,0.0,0.0,,Retail,delhi,3125.71,
4028,Women,Running,Pegasus Turbo,9,3.0,6110.030000000001,1.06,18135.791046000002,,Retail,delhi,2568.4,
4029,Kids,Training,Flex Trainer,XL,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,3231.16,
4030,Men,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.0,0.0,2025-04-28,Online,kolkata,1865.56,4.0
4031,Men,Soccer,Phantom GT,,2.0,4272.26,0.83,8473.600484,,Retail,kolkata,1977.91,
4032,Men,Running,Pegasus Turbo,10,0.0,6110.030000000001,0.0,0.0,,Retail,pune,-135.15,
4033,Men,Lifestyle,Blazer Mid,L,4.0,4398.68,0.27,17547.214256,,Retail,bangalore,3573.92,
2020,Men,Running,Air Zoom,12,2.0,5614.96,0.0,11229.92,,Online,kolkata,671.98,
4035,Women,Training,ZoomX Invincible,L,0.0,6110.030000000001,0.87,0.0,,Retail,delhi,2738.44,
4037,Women,Basketball,LeBron 20,XL,0.0,6110.030000000001,0.74,0.0,2023-08-08,Retail,delhi,776.81,8.0
4038,Kids,Running,Pegasus Turbo,,0.0,5349.1,0.0,0.0,,Retail,pune,1724.16,
4039,Women,Lifestyle,Air Force 1,L,0.0,5103.01,0.0,0.0,,Online,delhi,-134.82,
2041,Men,Training,Metcon 7,12,0.0,6110.030000000001,0.35,0.0,,Online,hyderabad,1727.5,
4041,Men,Running,Pegasus Turbo,,2.0,6110.030000000001,0.0,12220.060000000001,,Online,mumbai,3221.72,
4042,Kids,Lifestyle,Air Force 1,9,0.0,2566.15,0.0,0.0,,Online,hyderbad,-198.88,
4043,Kids,Running,Air Zoom,,4.0,5235.22,0.51,20834.081512,,Online,hyderbad,3321.49,
4044,Women,Training,Flex Trainer,,0.0,6687.28,0.0,0.0,,Online,pune,2636.12,
2003,Women,Soccer,Premier III,L,0.0,6110.030000000001,0.56,0.0,,Online,kolkata,2353.41,
4046,Women,Running,React Infinity,L,0.0,5140.99,0.0,0.0,,Online,pune,999.97,
4047,Men,Running,Air Zoom,12,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,kolkata,56.56,
4048,Men,Running,Air Zoom,M,0.0,2342.93,0.0,0.0,,Retail,delhi,2239.79,
2046,Kids,Running,React Infinity,,2.0,6110.030000000001,0.71,12133.297574000002,,Online,delhi,63.74,
4050,Women,Running,Pegasus Turbo,XL,0.0,3750.77,0.0,0.0,,Online,bengaluru,-171.08,
4051,Kids,Training,Metcon 7,,0.0,7986.76,0.0,0.0,,Online,hyderabad,944.54,
4052,Kids,Training,Flex Trainer,L,0.0,6952.66,0.0,0.0,,Online,hyderbad,1624.3,
4053,Women,Soccer,Phantom GT,6,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,pune,21.13,
4054,Women,Lifestyle,Waffle One,,0.0,3394.38,0.75,0.0,2024-05-09,Online,mumbai,-401.5,5.0
4055,Kids,Running,Air Zoom,L,0.0,8333.95,0.0,0.0,,Online,mumbai,3329.27,
4056,Kids,Running,Air Zoom,8,0.0,6110.030000000001,0.0,0.0,,Retail,hyd,3732.77,
4057,Kids,Basketball,Kyrie Flytrap,M,0.0,6110.030000000001,0.0,0.0,2023-09-22,Retail,delhi,2575.38,9.0
4058,Kids,Basketball,Kyrie Flytrap,L,0.0,6110.030000000001,0.34,0.0,,Online,delhi,153.9,
4059,Kids,Basketball,Air Jordan,L,1.0,9700.41,1.24,9580.124916,,Retail,delhi,1000.57,
4061,Men,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,2599.62,
4062,Men,Basketball,Zoom Freak,M,0.0,6110.030000000001,0.48,0.0,,Online,mumbai,505.51,
4063,Kids,Lifestyle,Air Force 1,L,0.0,6110.030000000001,0.38,0.0,,Online,mumbai,-617.86,
4064,Men,Basketball,Air Jordan,L,4.0,6110.030000000001,0.38,24347.247544,,Retail,hyd,587.63,
4065,Women,Basketball,LeBron 20,XL,0.0,7881.81,0.0,0.0,,Online,pune,1067.59,
4066,Kids,Running,React Infinity,L,4.0,6599.26,0.85,26172.66516,,Retail,bangalore,3344.47,
4067,Men,Soccer,Mercurial Superfly,M,4.0,7408.31,0.0,29633.24,,Online,bengaluru,1974.4,
2030,Women,Soccer,Premier III,L,0.0,9804.64,0.71,0.0,2025-02-08,Online,bangalore,635.57,2.0
4070,Kids,Basketball,Air Jordan,L,0.0,6966.16,0.24,0.0,,Retail,pune,2671.6,
4072,Men,Soccer,Premier III,,0.0,6110.030000000001,0.0,0.0,,Online,pune,3542.88,
4073,Kids,Training,Flex Trainer,M,2.0,5732.59,0.0,11465.18,,Online,kolkata,3353.3,
4074,Kids,Basketball,LeBron 20,L,0.0,8673.78,0.0,0.0,2024-03-28,Retail,mumbai,-286.0,3.0
4076,Kids,Basketball,LeBron 20,,0.0,6110.030000000001,0.33,0.0,,Online,kolkata,925.71,
4077,Men,Training,SuperRep Go,,0.0,9261.43,0.0,0.0,,Online,mumbai,361.16,
4078,Women,Lifestyle,Air Force 1,9,0.0,6110.030000000001,0.56,0.0,,Online,mumbai,2742.28,
4079,Kids,Lifestyle,Waffle One,XL,0.0,6110.030000000001,1.03,0.0,,Retail,delhi,2083.6,
4080,Kids,Training,Flex Trainer,,0.0,8515.92,0.0,0.0,2024-11-27,Retail,hyderabad,255.47,11.0
4081,Men,Lifestyle,Waffle One,XL,0.0,4902.19,0.25,0.0,,Retail,bengaluru,608.65,
4082,Kids,Soccer,Mercurial Superfly,M,0.0,8233.64,0.0,0.0,,Retail,bangalore,3007.26,
4083,Men,Training,Flex Trainer,L,0.0,8711.81,0.0,0.0,2025-03-29,Online,bengaluru,-773.05,3.0
4085,Men,Lifestyle,Dunk Low,L,4.0,6110.030000000001,1.19,24149.282572000004,,Online,bengaluru,1897.69,
4086,Women,Running,Air Zoom,XL,3.0,4537.02,0.0,13611.060000000001,2025-04-03,Online,pune,-195.0,4.0
4087,Men,Basketball,LeBron 20,,0.0,6110.030000000001,1.09,0.0,2024-03-13,Retail,hyderbad,3939.54,3.0
4088,Men,Training,Flex Trainer,M,2.0,5649.73,0.41,11253.132214,,Retail,mumbai,1548.1,
4089,Women,Running,React Infinity,,0.0,6110.030000000001,0.0,0.0,,Online,bangalore,2854.02,
4090,Men,Lifestyle,Air Force 1,L,0.0,5109.51,0.0,0.0,,Retail,delhi,-1164.28,
4091,Kids,Running,Free RN,L,0.0,8331.85,0.0,0.0,,Retail,kolkata,1061.2,
4093,Women,Lifestyle,Waffle One,11,4.0,8888.58,0.0,35554.32,,Retail,kolkata,2944.03,
4094,Kids,Soccer,Tiempo Legend,9,0.0,4094.79,0.0,0.0,,Online,hyd,2779.39,
4095,Men,Running,Free RN,XL,1.0,7129.09,0.0,7129.09,,Online,pune,1993.16,
4096,Women,Soccer,Phantom GT,8,0.0,6110.030000000001,0.0,0.0,2024-04-03,Online,pune,3865.04,4.0
4097,Men,Basketball,Kyrie Flytrap,XL,0.0,3443.1,0.0,0.0,,Retail,hyderbad,1928.88,
4098,Men,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,2371.45,
4099,Women,Soccer,Tiempo Legend,,0.0,8864.29,0.0,0.0,,Online,pune,3616.91,
4100,Men,Running,Pegasus Turbo,L,0.0,3315.29,0.0,0.0,2024-03-19,Online,delhi,1507.71,3.0
4101,Men,Soccer,Mercurial Superfly,,0.0,6110.030000000001,0.0,0.0,2024-07-10,Retail,delhi,3064.92,7.0
4103,Men,Lifestyle,Waffle One,L,0.0,2475.41,0.0,0.0,,Retail,hyderbad,2158.91,
4104,Kids,Basketball,Zoom Freak,11,2.0,6110.030000000001,0.0,12220.060000000001,,Online,bengaluru,3999.21,
4105,Men,Running,Pegasus Turbo,XL,0.0,3489.95,0.0,0.0,2024-05-25,Retail,bangalore,2093.87,5.0
2030,Men,Soccer,Phantom GT,,0.0,3998.0,0.0,0.0,,Online,bangalore,2911.5,
4107,Kids,Running,React Infinity,L,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,hyderbad,779.19,
4108,Kids,Running,Pegasus Turbo,L,2.0,2767.55,0.19,5524.58331,2023-11-25,Online,kolkata,1059.07,11.0
4109,Kids,Training,SuperRep Go,12,0.0,9731.83,0.0,0.0,,Online,mumbai,-675.88,
4110,Men,Training,Metcon 7,M,2.0,6110.030000000001,0.41,12169.957754000001,,Retail,hyderabad,3387.91,
4113,Kids,Basketball,Zoom Freak,L,2.0,6435.66,1.05,12736.17114,,Online,bangalore,3372.49,
4114,Kids,Training,Metcon 7,XL,4.0,4307.83,0.0,17231.32,,Retail,bengaluru,-233.59,
4115,Men,Basketball,Air Jordan,M,0.0,4613.79,0.0,0.0,,Retail,delhi,-758.5,
4116,Women,Lifestyle,Air Force 1,9,0.0,3854.22,0.0,0.0,2024-08-19,Online,pune,-43.41,8.0
4117,Women,Basketball,Zoom Freak,M,0.0,9501.67,0.51,0.0,,Online,hyderabad,266.4,
4118,Kids,Basketball,LeBron 20,XL,4.0,5355.64,0.0,21422.56,,Retail,mumbai,-538.94,
4119,Kids,Training,ZoomX Invincible,M,0.0,8849.62,0.69,0.0,,Online,mumbai,1451.15,
4120,Women,Basketball,Zoom Freak,M,0.0,6110.030000000001,1.23,0.0,,Online,delhi,3175.14,
4121,Kids,Training,ZoomX Invincible,6,0.0,2763.46,1.0,0.0,,Retail,bengaluru,-399.33,
4122,Kids,Lifestyle,Dunk Low,11,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,mumbai,-261.43,
4123,Women,Running,Air Zoom,XL,0.0,8184.99,0.0,0.0,,Retail,hyd,41.24,
4124,Kids,Basketball,LeBron 20,M,1.0,6110.030000000001,0.0,6110.030000000001,2023-10-16,Online,delhi,477.62,10.0
4125,Men,Soccer,Tiempo Legend,M,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,2465.79,
4126,Women,Training,SuperRep Go,10,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,1345.61,
4128,Women,Lifestyle,Air Force 1,9,0.0,2566.91,0.08,0.0,,Online,mumbai,1529.46,
4129,Men,Running,Pegasus Turbo,,0.0,3445.62,0.24,0.0,2025-03-02,Retail,kolkata,-29.1,3.0
4130,Men,Running,Air Zoom,XL,0.0,2776.53,0.0,0.0,,Online,mumbai,140.84,
4131,Women,Running,React Infinity,L,0.0,2081.15,0.9,0.0,,Online,bangalore,3544.31,
4132,Women,Lifestyle,Dunk Low,XL,0.0,5087.72,0.07,0.0,,Online,hyderabad,-921.97,
4133,Men,Basketball,Air Jordan,L,3.0,4105.06,0.0,12315.18,,Online,mumbai,1015.38,
4134,Women,Training,ZoomX Invincible,12,1.0,6110.030000000001,1.11,6042.208667000001,,Retail,delhi,2535.71,
4135,Men,Training,SuperRep Go,,2.0,3860.5,0.0,7721.0,,Retail,delhi,1756.3,
4136,Kids,Lifestyle,Air Force 1,6,0.0,6110.030000000001,0.0,0.0,,Online,delhi,-105.03,
4137,Women,Basketball,LeBron 20,,0.0,2310.45,0.0,0.0,,Retail,hyd,2244.75,
4138,Kids,Running,Free RN,,0.0,6110.030000000001,1.13,0.0,,Retail,pune,3938.78,
4139,Women,Training,Flex Trainer,,0.0,6465.53,0.0,0.0,,Online,kolkata,-279.09,
4141,Men,Training,ZoomX Invincible,7,0.0,2406.03,0.0,0.0,,Online,bengaluru,1504.9,
4143,Women,Running,React Infinity,,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,3876.35,
4145,Kids,Soccer,Tiempo Legend,M,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,delhi,285.95,
4146,Kids,Lifestyle,Blazer Mid,10,0.0,6110.030000000001,0.0,0.0,2023-08-27,Online,mumbai,1217.01,8.0
4147,Men,Basketball,Zoom Freak,L,1.0,7659.09,0.0,7659.09,,Online,delhi,106.35,
4148,Kids,Soccer,Phantom GT,7,3.0,5943.25,0.0,17829.75,,Retail,pune,-900.4,
4149,Women,Training,SuperRep Go,10,4.0,5716.52,0.0,22866.08,,Retail,pune,274.76,
4150,Men,Basketball,Zoom Freak,11,0.0,6110.030000000001,0.81,0.0,,Retail,pune,3076.73,
4151,Kids,Training,Metcon 7,M,0.0,7282.99,0.05,0.0,,Retail,kolkata,871.53,
4152,Men,Basketball,Kyrie Flytrap,XL,1.0,6110.030000000001,0.0,6110.030000000001,,Online,mumbai,1011.99,
4153,Women,Running,Pegasus Turbo,,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,kolkata,2255.74,
4156,Men,Running,React Infinity,M,0.0,7417.67,0.0,0.0,2024-05-20,Online,mumbai,203.96,5.0
4157,Men,Basketball,Zoom Freak,XL,3.0,6110.030000000001,0.0,18330.090000000004,2025-07-09,Retail,delhi,-699.76,7.0
4158,Women,Lifestyle,Blazer Mid,L,0.0,6110.030000000001,0.0,0.0,,Online,hyd,3155.41,
4159,Women,Running,React Infinity,XL,2.0,8683.8,0.0,17367.6,,Online,delhi,3914.69,
4160,Men,Lifestyle,Air Force 1,,0.0,6148.9,0.0,0.0,,Online,delhi,2664.48,
4161,Men,Running,Air Zoom,L,0.0,6110.030000000001,0.4,0.0,,Online,kolkata,1864.83,
4162,Men,Training,SuperRep Go,XL,1.0,3782.59,0.0,3782.59,,Online,pune,1401.88,
4163,Men,Training,SuperRep Go,L,0.0,6110.030000000001,0.0,0.0,2024-09-12,Retail,hyd,1942.39,9.0
4164,Men,Soccer,Tiempo Legend,XL,0.0,2196.67,0.0,0.0,,Online,bangalore,-1088.9,
4165,Women,Training,SuperRep Go,XL,1.0,6110.030000000001,0.26,6094.143922,2024-11-20,Online,bangalore,2194.38,11.0
4166,Women,Soccer,Phantom GT,8,0.0,6110.030000000001,0.0,0.0,,Online,delhi,-512.77,
4168,Kids,Running,Free RN,10,4.0,6110.030000000001,0.0,24440.120000000003,2024-06-09,Retail,mumbai,3282.84,6.0
4169,Men,Basketball,LeBron 20,L,0.0,8320.11,0.0,0.0,,Retail,delhi,3743.48,
4170,Men,Lifestyle,Blazer Mid,XL,0.0,3297.7,1.05,0.0,,Online,bengaluru,1678.19,
4171,Men,Running,React Infinity,M,0.0,9303.8,0.0,0.0,2024-12-21,Retail,delhi,-1107.26,12.0
